product_id,product_name,product_category,subcategory,gender,size,color,price,discount_applied,units_sold,sales_date,store_location,channel,season,inventory_level,restock_indicator,revenue,discounted_price
UQ00968,Ultra Stretch Jeans,Bottoms,Skirts,Men,M,White,15.58,4.67,20,2024-08-26,"Los Angeles, CA",Online,Summer,81,No,311.6,-57.178599999999996
UQ00969,Linen Shirt,Tops,Shirts,Men,XXL,Beige,45.84,9.17,4,2024-11-28,"Los Angeles, CA",In-Store,Fall,93,No,183.36,-374.5128
UQ00970,Hooded Coat,Outerwear,Parkas,Unisex,XXL,Red,121.95,24.39,4,2024-10-09,"San Francisco, CA",In-Store,Summer,81,No,487.8,-2852.4105
UQ00971,BlockTech Parka,Outerwear,Coats,Women,M,Gray,22.82,6.85,15,2024-10-14,"Chicago, IL",In-Store,Summer,27,No,342.3,-133.49699999999999
UQ00972,Ultra Light Down Jacket,Outerwear,Coats,Women,M,White,86.84,0.0,17,2025-03-27,"Chicago, IL",In-Store,Spring,96,No,1476.28,86.84
UQ00973,AIRism T-Shirt,Tops,Shirts,Unisex,M,Beige,66.49,6.65,19,2025-05-12,"Los Angeles, CA",In-Store,Winter,14,Yes,1263.31,-375.6685
UQ00974,Ultra Stretch Jeans,Bottoms,Shorts,Women,M,Blue,114.88,22.98,2,2024-10-30,"San Francisco, CA",Online,Winter,62,No,229.76,-2525.0624
UQ00975,Mini Shoulder Bag,Accessories,Scarves,Men,L,Gray,100.35,10.04,10,2024-09-21,"Houston, TX",Online,Fall,65,No,1003.5,-907.1639999999999
UQ00976,Ultra Stretch Jeans,Bottoms,Shorts,Men,L,Red,134.23,13.42,13,2025-03-24,"Chicago, IL",Online,Spring,9,Yes,1744.9899999999998,-1667.1365999999998
UQ00977,BlockTech Parka,Outerwear,Coats,Women,M,Navy,80.2,24.06,19,2025-04-24,"New York, NY",Online,Spring,72,No,1523.8,-1849.412
UQ00978,UV Cut Hat,Accessories,Hats,Women,XS,Navy,95.66,9.57,3,2024-11-15,"San Francisco, CA",Online,Summer,83,No,286.98,-819.8062
UQ00979,Mini Shoulder Bag,Accessories,Scarves,Women,S,White,99.2,0.0,2,2024-09-10,"New York, NY",Online,Winter,92,No,198.4,99.2
UQ00980,Mini Shoulder Bag,Accessories,Scarves,Unisex,S,Gray,19.2,5.76,16,2025-04-25,"Houston, TX",In-Store,Spring,93,No,307.2,-91.392
UQ00981,Cotton Long Sleeve,Tops,Blouses,Women,XXL,Navy,29.8,0.0,17,2024-07-06,"Los Angeles, CA",In-Store,Spring,40,No,506.6,29.8
UQ00982,Mini Shoulder Bag,Accessories,Bags,Women,S,Navy,68.98,0.0,3,2024-12-04,"Chicago, IL",Online,Winter,64,No,206.94,68.98
UQ00983,Mini Shoulder Bag,Accessories,Scarves,Women,XS,Black,21.71,2.17,15,2024-06-12,"New York, NY",Online,Winter,89,No,325.65000000000003,-25.4007
UQ00984,Linen Shirt,Tops,T-Shirts,Unisex,XXL,Beige,137.32,0.0,17,2025-03-22,"Houston, TX",In-Store,Fall,94,No,2334.44,137.32
UQ00985,Hooded Coat,Outerwear,Jackets,Unisex,S,Blue,75.23,22.57,6,2024-12-31,"Chicago, IL",Online,Fall,27,No,451.38,-1622.7111000000002
UQ00986,BlockTech Parka,Outerwear,Jackets,Men,S,White,64.13,19.24,11,2024-06-25,"Houston, TX",Online,Winter,17,Yes,705.43,-1169.7311999999997
UQ00987,Mini Shoulder Bag,Accessories,Bags,Men,XXL,Gray,66.45,19.93,13,2024-10-18,"Chicago, IL",In-Store,Summer,72,No,863.85,-1257.8985
UQ00988,HeatTech Scarf,Accessories,Hats,Women,M,White,52.78,15.83,12,2024-08-31,"San Francisco, CA",In-Store,Fall,97,No,633.36,-782.7274
UQ00989,Chino Shorts,Bottoms,Skirts,Unisex,XXL,Red,63.69,0.0,3,2025-02-12,"San Francisco, CA",In-Store,Spring,27,No,191.07,63.69
UQ00990,Ultra Stretch Jeans,Bottoms,Skirts,Men,M,Gray,91.0,9.1,9,2024-07-01,"Houston, TX",Online,Fall,62,No,819.0,-737.1
UQ00991,BlockTech Parka,Outerwear,Coats,Men,M,Black,23.74,0.0,11,2025-04-04,"Los Angeles, CA",In-Store,Winter,47,No,261.14,23.74
UQ00992,UV Cut Hat,Accessories,Hats,Men,L,Red,11.62,0.0,4,2025-02-13,"Los Angeles, CA",In-Store,Spring,32,No,46.48,11.62
UQ00993,Linen Shirt,Tops,Blouses,Unisex,M,Navy,83.51,25.05,2,2024-06-20,"San Francisco, CA",In-Store,Winter,55,No,167.02,-2008.4155000000003
UQ00994,Leggings Pants,Bottoms,Shorts,Unisex,XL,Blue,33.09,6.62,7,2025-03-24,"San Francisco, CA",In-Store,Winter,67,No,231.63000000000002,-185.96580000000003
UQ00995,Cotton Long Sleeve,Tops,T-Shirts,Men,XS,Red,16.17,4.85,1,2024-06-17,"San Francisco, CA",Online,Spring,64,No,16.17,-62.2545
UQ00996,Leggings Pants,Bottoms,Jeans,Women,S,Beige,142.43,28.49,19,2024-09-09,"San Francisco, CA",In-Store,Winter,28,No,2706.17,-3915.4007
UQ00997,Leggings Pants,Bottoms,Jeans,Unisex,M,Black,82.31,24.69,18,2024-08-21,"San Francisco, CA",Online,Summer,91,No,1481.58,-1949.9239000000002
UQ00998,Linen Shirt,Tops,Shirts,Unisex,XXL,White,10.84,3.25,15,2025-04-26,"Chicago, IL",In-Store,Winter,94,No,162.6,-24.39
UQ00999,Ultra Stretch Jeans,Bottoms,Skirts,Unisex,XL,Red,120.74,36.22,11,2024-06-12,"Chicago, IL",Online,Fall,48,No,1328.1399999999999,-4252.462799999999
UQ01000,Linen Shirt,Tops,Blouses,Unisex,L,Red,24.08,4.82,5,2025-02-01,"Houston, TX",In-Store,Winter,7,Yes,120.39999999999999,-91.9856
